Frame_ID,Keypoint_Index,Keypoint_Name,GT_X,GT_Y,GT_Visibility,Pred_X,Pred_Y,Error_Distance,PCK_Threshold,Is_Correct_PCK,Frame_PCK_Score,Frame_OKS_Score
226,2,R_Elbow,795.14,672.22,2,909.11,469.68,232.41,87.24,0,0.0833,0.7522
226,3,L_Elbow,922.92,551.08,2,862.31,467.12,103.55,87.24,0,0.0833,0.7522
226,4,R_Wrist,922.63,613.57,2,905.41,493.04,121.75,87.24,0,0.0833,0.7522
226,5,L_Wrist,910,663.88,2,891.9,494.23,170.61,87.24,0,0.0833,0.7522
226,6,R_Hip,870.55,694.13,2,928.49,540.95,163.77,87.24,0,0.0833,0.7522
226,7,L_Hip,949.02,725.71,2,794.63,535.75,244.78,87.24,0,0.0833,0.7522
226,8,R_Knee,926.64,904.01,2,918.32,617.02,287.11,87.24,0,0.0833,0.7522
226,9,L_Knee,765.3,691.69,2,730.99,614.75,84.24,87.24,1,0.0833,0.7522
226,10,R_Ankle,837.28,733.88,2,918.08,673.87,100.65,87.24,0,0.0833,0.7522
226,11,L_Ankle,854.16,909.51,2,796.7,674.06,242.36,87.24,0,0.0833,0.7522
227,0,R_Shoulder,791.17,534.02,2,879.04,460.68,114.45,87.64,0,0.0833,0.7528
227,1,L_Shoulder,724.69,602.88,2,872.74,460.7,205.26,87.64,0,0.0833,0.7528
227,2,R_Elbow,794.35,673.79,2,900.99,466.52,233.09,87.64,0,0.0833,0.7528
227,3,L_Elbow,918.11,546.71,2,855.91,466.79,101.27,87.64,0,0.0833,0.7528
227,4,R_Wrist,921.19,612.63,2,898.07,490.32,124.48,87.64,0,0.0833,0.7528
227,5,L_Wrist,908.69,665.45,2,883.58,491.1,176.15,87.64,0,0.0833,0.7528
227,6,R_Hip,870.42,695.04,2,922.72,539.69,163.92,87.64,0,0.0833,0.7528
227,7,L_Hip,950.59,726.63,2,791.15,537.17,247.63,87.64,0,0.0833,0.7528
227,8,R_Knee,926.64,904.01,2,919.14,612.85,291.25,87.64,0,0.0833,0.7528
227,9,L_Knee,763.85,695.5,2,731.92,618.9,82.99,87.64,1,0.0833,0.7528
227,10,R_Ankle,836.89,734.01,2,918.71,675.01,100.87,87.64,0,0.0833,0.7528
227,11,L_Ankle,854.16,909.51,2,796.36,675.02,241.51,87.64,0,0.0833,0.7528
228,0,R_Shoulder,788.81,533.07,2,871.65,458.16,111.69,88.05,0,0.0833,0.7526
228,1,L_Shoulder,723.9,606.43,2,865.87,458.39,205.11,88.05,0,0.0833,0.7526
228,2,R_Elbow,793.57,675.36,2,893.84,464.7,233.31,88.05,0,0.0833,0.7526
228,3,L_Elbow,913.3,542.34,2,849.87,465.44,99.69,88.05,0,0.0833,0.7526
228,4,R_Wrist,919.75,611.69,2,890.65,487.4,127.65,88.05,0,0.0833,0.7526
228,5,L_Wrist,907.37,667.03,2,875.33,487.3,182.56,88.05,0,0.0833,0.7526
228,6,R_Hip,870.29,695.96,2,917.22,538.46,164.34,88.05,0,0.0833,0.7526
228,7,L_Hip,952.17,727.55,2,787.09,537.38,251.83,88.05,0,0.0833,0.7526
228,8,R_Knee,926.64,904.01,2,918.26,612.68,291.45,88.05,0,0.0833,0.7526
228,9,L_Knee,762.41,699.3,2,732.21,621.36,83.58,88.05,1,0.0833,0.7526
228,10,R_Ankle,836.5,734.14,2,917.37,673.79,100.91,88.05,0,0.0833,0.7526
228,11,L_Ankle,854.16,909.51,2,796.65,674.68,241.77,88.05,0,0.0833,0.7526
229,0,R_Shoulder,786.45,532.12,2,862.66,454.78,108.58,88.46,0,0,0.75
229,1,L_Shoulder,723.11,609.97,2,856.56,455.3,204.28,88.46,0,0,0.75
229,2,R_Elbow,792.78,676.94,2,886.95,461.77,234.87,88.46,0,0,0.75
229,3,L_Elbow,908.5,537.97,2,843.11,463.06,99.43,88.46,0,0,0.75
229,4,R_Wrist,918.31,610.75,2,882.34,483.11,132.61,88.46,0,0,0.75
229,5,L_Wrist,906.06,668.6,2,865.43,482.97,190.02,88.46,0,0,0.75
229,6,R_Hip,870.16,696.88,2,912.78,535.93,166.49,88.46,0,0,0.75
229,7,L_Hip,953.74,728.46,2,783.62,536.33,256.62,88.46,0,0,0.75
229,8,R_Knee,926.64,904.01,2,918.03,609.71,294.43,88.46,0,0,0.75
229,9,L_Knee,760.97,703.11,2,731.97,618.83,89.13,88.46,0,0,0.75
229,10,R_Ankle,836.1,734.27,2,917.17,671.85,102.32,88.46,0,0,0.75
229,11,L_Ankle,854.16,909.51,2,796.81,675.08,241.34,88.46,0,0,0.75
230,0,R_Shoulder,784.09,531.17,2,858.1,451.69,108.61,88.86,0,0,0.748
230,1,L_Shoulder,722.33,613.51,2,852.09,451.97,207.2,88.86,0,0,0.748
230,2,R_Elbow,791.99,678.51,2,882.89,458.94,237.64,88.86,0,0,0.748
230,3,L_Elbow,903.69,533.6,2,838.47,459.14,98.98,88.86,0,0,0.748
230,4,R_Wrist,916.87,609.81,2,877.36,480.21,135.49,88.86,0,0,0.748
230,5,L_Wrist,904.75,670.18,2,861,480.25,194.9,88.86,0,0,0.748
230,6,R_Hip,870.03,697.8,2,909.37,533.3,169.14,88.86,0,0,0.748
230,7,L_Hip,955.31,729.38,2,779.23,534.48,262.66,88.86,0,0,0.748
230,8,R_Knee,926.64,904.01,2,915.84,608.32,295.89,88.86,0,0,0.748
230,9,L_Knee,759.52,706.91,2,731.91,620.08,91.12,88.86,0,0,0.748
230,10,R_Ankle,835.71,734.4,2,915.52,671.69,101.5,88.86,0,0,0.748
230,11,L_Ankle,854.16,909.51,2,797,677.56,238.89,88.86,0,0,0.748
231,0,R_Shoulder,781.72,530.22,2,851.52,450.41,106.03,89.79,0,0,0.751
231,1,L_Shoulder,721.54,617.05,2,845.29,450.34,207.62,89.79,0,0,0.751
231,2,R_Elbow,791.2,680.09,2,878.27,457.49,239.03,89.79,0,0,0.751
231,3,L_Elbow,901.65,527.18,2,832.53,456.85,98.62,89.79,0,0,0.751
231,4,R_Wrist,915.43,608.87,2,872.39,480.07,135.81,89.79,0,0,0.751
231,5,L_Wrist,903.44,671.75,2,855.73,479.64,197.94,89.79,0,0,0.751
231,6,R_Hip,869.9,698.72,2,906.92,532.07,170.72,89.79,0,0,0.751
231,7,L_Hip,956.89,730.3,2,776.59,532.27,267.81,89.79,0,0,0.751
231,8,R_Knee,926.64,904.01,2,910.6,612.28,292.17,89.79,0,0,0.751
231,9,L_Knee,758.08,710.72,2,731.96,620.78,93.65,89.79,0,0,0.751
231,10,R_Ankle,835.32,734.54,2,913.75,670.79,101.07,89.79,0,0,0.751
231,11,L_Ankle,854.16,909.51,2,797.76,678.55,237.75,89.79,0,0,0.751
232,0,R_Shoulder,779.62,529.3,2,844.7,447.89,104.23,89.78,0,0,0.748
232,1,L_Shoulder,721.54,618.56,2,838.55,448.36,206.54,89.78,0,0,0.748
232,2,R_Elbow,792.38,680.68,2,872.57,456.9,237.71,89.78,0,0,0.748
232,3,L_Elbow,897.98,527.04,2,826.91,456.6,100.06,89.78,0,0,0.748
232,4,R_Wrist,914.71,607.86,2,865.88,477.08,139.6,89.78,0,0,0.748
232,5,L_Wrist,904.63,671.37,2,848.23,477.04,202.35,89.78,0,0,0.748
232,6,R_Hip,869.37,699.64,2,904.49,531.14,172.12,89.78,0,0,0.748
232,7,L_Hip,956.5,730.3,2,773.13,530.4,271.27,89.78,0,0,0.748
232,8,R_Knee,926.64,904.01,2,911.8,611.87,292.51,89.78,0,0,0.748
232,9,L_Knee,757.49,710.91,2,729.89,618.72,96.24,89.78,0,0,0.748
232,10,R_Ankle,834.92,734.67,2,912.92,669.4,101.71,89.78,0,0,0.748
232,11,L_Ankle,854.16,909.51,2,797.81,678.2,238.07,89.78,0,0,0.748
233,0,R_Shoulder,777.53,528.38,2,838.82,443.98,104.3,89.76,0,0,0.7433
233,1,L_Shoulder,721.54,620.07,2,832.86,444.67,207.74,89.76,0,0,0.7433
233,2,R_Elbow,793.57,681.27,2,867.64,453.8,239.23,89.76,0,0,0.7433
233,3,L_Elbow,894.3,526.91,2,822.01,453.63,102.93,89.76,0,0,0.7433
233,4,R_Wrist,913.99,606.85,2,860.24,473.09,144.16,89.76,0,0,0.7433
233,5,L_Wrist,905.82,670.98,2,842.44,473.28,207.61,89.76,0,0,0.7433
233,6,R_Hip,868.85,700.56,2,899.19,530.59,172.66,89.76,0,0,0.7433
233,7,L_Hip,956.1,730.3,2,769.89,529.54,273.82,89.76,0,0,0.7433
233,8,R_Knee,926.64,904.01,2,912.72,611.16,293.18,89.76,0,0,0.7433
233,9,L_Knee,756.9,711.11,2,726.41,617.23,98.71,89.76,0,0,0.7433
233,10,R_Ankle,834.53,734.8,2,912.95,668.9,102.43,89.76,0,0,0.7433
233,11,L_Ankle,854.16,909.51,2,798.23,679.09,237.11,89.76,0,0,0.7433
234,0,R_Shoulder,775.43,527.46,2,832.41,440.92,103.62,89.74,0,0,0.7384
234,1,L_Shoulder,721.54,621.58,2,826.49,441.75,208.21,89.74,0,0,0.7384
234,2,R_Elbow,794.75,681.86,2,864.47,449.43,242.67,89.74,0,0,0.7384
234,3,L_Elbow,890.63,526.78,2,816.76,450.57,106.13,89.74,0,0,0.7384
234,4,R_Wrist,913.27,605.84,2,855.79,469.36,148.09,89.74,0,0,0.7384
234,5,L_Wrist,907,670.6,2,836.89,470.02,212.48,89.74,0,0,0.7384
234,6,R_Hip,868.32,701.47,2,896.84,528.8,175.01,89.74,0,0,0.7384
234,7,L_Hip,955.71,730.3,2,767.79,528.76,275.56,89.74,0,0,0.7384
234,8,R_Knee,926.64,904.01,2,913.5,610.15,294.16,89.74,0,0,0.7384
234,9,L_Knee,756.31,711.31,2,725.04,616.34,99.99,89.74,0,0,0.7384
234,10,R_Ankle,834.13,734.93,2,913.16,668.98,102.93,89.74,0,0,0.7384
234,11,L_Ankle,854.16,909.51,2,798.31,679.05,237.13,89.74,0,0,0.7384
235,0,R_Shoulder,773.33,526.54,2,828.04,438.41,103.73,89.74,0,0,0.7329
235,1,L_Shoulder,721.54,623.09,2,822.11,439.46,209.37,89.74,0,0,0.7329
235,2,R_Elbow,795.93,682.45,2,860.87,445.35,245.83,89.74,0,0,0.7329
235,3,L_Elbow,886.96,526.65,2,812.85,448.29,107.86,89.74,0,0,0.7329
235,4,R_Wrist,912.54,604.83,2,852.31,466.06,151.28,89.74,0,0,0.7329
235,5,L_Wrist,908.19,670.21,2,833.77,467.12,216.29,89.74,0,0,0.7329
235,6,R_Hip,867.8,702.39,2,893.04,526.94,177.26,89.74,0,0,0.7329
235,7,L_Hip,955.31,730.3,2,764.49,527.72,278.3,89.74,0,0,0.7329
235,8,R_Knee,926.64,904.01,2,913.87,605.61,298.67,89.74,0,0,0.7329
235,9,L_Knee,755.72,711.5,2,719.95,615.57,102.38,89.74,0,0,0.7329
235,10,R_Ankle,833.74,735.06,2,913.43,663.75,106.94,89.74,0,0,0.7329
235,11,L_Ankle,854.16,909.51,2,798.37,679.54,236.64,89.74,0,0,0.7329
236,0,R_Shoulder,771.23,525.62,2,824.53,436.25,104.06,89.85,0,0,0.7275
236,1,L_Shoulder,721.54,624.6,2,818.63,437.28,210.99,89.85,0,0,0.7275
236,2,R_Elbow,797.11,683.04,2,856.88,443.15,247.23,89.85,0,0,0.7275
236,3,L_Elbow,883.28,526.52,2,808.95,445.73,109.78,89.85,0,0,0.7275
236,4,R_Wrist,911.46,607.45,2,848.48,463.68,156.96,89.85,0,0,0.7275
236,5,L_Wrist,910.9,669.52,2,830.07,464.31,220.55,89.85,0,0,0.7275
236,6,R_Hip,867.27,703.31,2,887.26,525.23,179.2,89.85,0,0,0.7275
236,7,L_Hip,954.92,730.3,2,760.19,526.65,281.77,89.85,0,0,0.7275
236,8,R_Knee,926.64,904.01,2,914.28,601.62,302.64,89.85,0,0,0.7275
236,9,L_Knee,755.13,711.7,2,719.03,615.39,102.85,89.85,0,0,0.7275
236,10,R_Ankle,833.35,735.19,2,913.64,660.54,109.64,89.85,0,0,0.7275
236,11,L_Ankle,854.16,909.51,2,798.4,679.75,236.43,89.85,0,0,0.7275
237,0,R_Shoulder,769.13,524.7,2,820.97,435.03,103.58,89.97,0,0,0.7247
237,1,L_Shoulder,721.54,626.11,2,814.91,436,211.8,89.97,0,0,0.7247
237,2,R_Elbow,798.29,683.63,2,853.91,442.18,247.77,89.97,0,0,0.7247
237,3,L_Elbow,879.61,526.39,2,805.12,444.14,110.97,89.97,0,0,0.7247
237,4,R_Wrist,910.37,610.07,2,844.98,462.16,161.72,89.97,0,0,0.7247
237,5,L_Wrist,913.61,668.83,2,826.48,462.42,224.04,89.97,0,0,0.7247
237,6,R_Hip,866.75,704.23,2,883.44,524.93,180.08,89.97,0,0,0.7247
237,7,L_Hip,954.53,730.3,2,757.03,526.37,283.89,89.97,0,0,0.7247
237,8,R_Knee,926.64,904.01,2,914.19,602.05,302.22,89.97,0,0,0.7247
237,9,L_Knee,754.54,711.9,2,719.53,616.22,101.88,89.97,0,0,0.7247
237,10,R_Ankle,832.95,735.32,2,914.98,660.66,110.92,89.97,0,0,0.7247
237,11,L_Ankle,854.16,909.51,2,799.21,680.13,235.87,89.97,0,0,0.7247
238,0,R_Shoulder,767.03,523.79,2,817.92,434.66,102.63,90.08,0,0,0.7223
238,1,L_Shoulder,721.54,627.62,2,811.93,435.58,212.25,90.08,0,0,0.7223
238,2,R_Elbow,799.47,684.22,2,851.29,441.83,247.87,90.08,0,0,0.7223
238,3,L_Elbow,875.93,526.26,2,802.02,443.43,111.01,90.08,0,0,0.7223
238,4,R_Wrist,909.29,612.69,2,841.99,461.77,165.24,90.08,0,0,0.7223
238,5,L_Wrist,916.31,670.87,2,823.61,461.97,228.54,90.08,0,0,0.7223
238,6,R_Hip,866.22,705.15,2,879.51,524.86,180.78,90.08,0,0,0.7223
238,7,L_Hip,954.13,730.3,2,756.09,526.3,284.31,90.08,0,0,0.7223
238,8,R_Knee,926.64,904.01,2,914.3,602.06,302.2,90.08,0,0,0.7223
238,9,L_Knee,753.95,712.09,2,720.13,616.92,101,90.08,0,0,0.7223
238,10,R_Ankle,832.56,735.45,2,918.42,659.44,114.67,90.08,0,0,0.7223
238,11,L_Ankle,854.16,909.51,2,800.07,680.25,235.56,90.08,0,0,0.7223
239,0,R_Shoulder,764.93,522.87,2,815.2,434.4,101.76,90.2,0,0,0.7206
239,1,L_Shoulder,721.54,629.13,2,809.41,435.3,212.81,90.2,0,0,0.7206
239,2,R_Elbow,800.65,684.81,2,848.47,441.68,247.79,90.2,0,0,0.7206
239,3,L_Elbow,872.26,526.13,2,799.15,442.99,110.71,90.2,0,0,0.7206
239,4,R_Wrist,908.2,615.3,2,839.44,461.5,168.47,90.2,0,0,0.7206
239,5,L_Wrist,919.02,672.92,2,821.11,461.7,232.81,90.2,0,0,0.7206
239,6,R_Hip,865.7,706.07,2,877.05,525.05,181.37,90.2,0,0,0.7206
239,7,L_Hip,953.74,730.3,2,754.57,526.05,285.28,90.2,0,0,0.7206
239,8,R_Knee,926.64,904.01,2,913.72,602.6,301.68,90.2,0,0,0.7206
239,9,L_Knee,753.36,712.29,2,720.83,618.71,99.07,90.2,0,0,0.7206
239,10,R_Ankle,832.17,735.58,2,920.27,659.58,116.35,90.2,0,0,0.7206
239,11,L_Ankle,854.16,909.51,2,802.85,680.53,234.66,90.2,0,0,0.7206
240,0,R_Shoulder,762.83,521.95,2,812.68,434.28,100.85,90.32,0,0,0.7194
240,1,L_Shoulder,721.54,630.63,2,807.13,435.15,213.4,90.32,0,0,0.7194
240,2,R_Elbow,801.83,685.4,2,845.94,441.78,247.58,90.32,0,0,0.7194
240,3,L_Elbow,868.59,525.99,2,796.49,442.73,110.14,90.32,0,0,0.7194
240,4,R_Wrist,907.12,617.92,2,836.53,461.37,171.73,90.32,0,0,0.7194
240,5,L_Wrist,921.73,674.96,2,818.05,461.58,237.24,90.32,0,0,0.7194
240,6,R_Hip,865.17,706.99,2,874.85,525.69,181.56,90.32,0,0,0.7194
240,7,L_Hip,953.35,730.3,2,752.68,525.91,286.43,90.32,0,0,0.7194
240,8,R_Knee,926.64,904.01,2,911.3,605.5,298.9,90.32,0,0,0.7194
240,9,L_Knee,752.77,712.49,2,721.07,621.01,96.81,90.32,0,0,0.7194
240,10,R_Ankle,831.77,735.72,2,922.28,661.44,117.09,90.32,0,0,0.7194
240,11,L_Ankle,854.16,909.51,2,805.09,680.35,234.36,90.32,0,0,0.7194
241,0,R_Shoulder,760.73,521.03,2,811,434.29,100.26,90.44,0,0,0.7186
241,1,L_Shoulder,721.54,632.14,2,805.63,435.09,214.24,90.44,0,0,0.7186
241,2,R_Elbow,803.01,685.99,2,843.88,441.89,247.5,90.44,0,0,0.7186
241,3,L_Elbow,864.91,525.86,2,794.48,442.7,108.98,90.44,0,0,0.7186
241,4,R_Wrist,906.03,620.54,2,834.29,461.4,174.56,90.44,0,0,0.7186
241,5,L_Wrist,924.43,677,2,815.88,461.57,241.23,90.44,0,0,0.7186
241,6,R_Hip,864.65,707.9,2,872.89,526.39,181.7,90.44,0,0,0.7186
241,7,L_Hip,952.95,730.3,2,752.06,525.84,286.64,90.44,0,0,0.7186
241,8,R_Knee,926.64,904.01,2,909.94,608.02,296.46,90.44,0,0,0.7186
241,9,L_Knee,752.18,712.69,2,721.24,622.82,95.04,90.44,0,0,0.7186
241,10,R_Ankle,831.38,735.85,2,923.98,663.88,117.28,90.44,0,0,0.7186
241,11,L_Ankle,854.16,909.51,2,807.16,680.24,234.04,90.44,0,0,0.7186
242,0,R_Shoulder,759.81,522.34,2,807.78,434.35,100.22,90.21,0,0,0.7174
242,1,L_Shoulder,721.54,633.65,2,802.38,435.13,214.35,90.21,0,0,0.7174
242,2,R_Elbow,804.19,686.58,2,843,441.94,247.7,90.21,0,0,0.7174
242,3,L_Elbow,864.52,527.44,2,792.01,442.75,111.49,90.21,0,0,0.7174
242,4,R_Wrist,904.94,623.16,2,831.79,461.5,177.44,90.21,0,0,0.7174
242,5,L_Wrist,925.95,676.7,2,812.23,461.7,243.23,90.21,0,0,0.7174
242,6,R_Hip,863.47,707.9,2,872.37,528.51,179.61,90.21,0,0,0.7174
242,7,L_Hip,952.95,730.3,2,750.7,526.14,287.38,90.21,0,0,0.7174
242,8,R_Knee,926.64,904.01,2,908.89,613.51,291.05,90.21,0,0,0.7174
242,9,L_Knee,751.59,712.88,2,721.29,625.24,92.73,90.21,0,0,0.7174
242,10,R_Ankle,830.99,735.98,2,927.43,666.65,118.78,90.21,0,0,0.7174
242,11,L_Ankle,854.16,909.51,2,809.17,680.22,233.66,90.21,0,0,0.7174
243,0,R_Shoulder,758.89,523.65,2,806.43,434.34,101.17,89.99,0,0,0.7162
243,1,L_Shoulder,721.54,635.16,2,800.91,435.11,215.22,89.99,0,0,0.7162
243,2,R_Elbow,805.37,687.17,2,841.9,441.99,247.89,89.99,0,0,0.7162
243,3,L_Elbow,864.12,529.01,2,790.39,442.79,113.44,89.99,0,0,0.7162
243,4,R_Wrist,903.86,625.77,2,830.22,461.45,180.07,89.99,0,0,0.7162
243,5,L_Wrist,927.47,676.39,2,810.44,461.57,244.63,89.99,0,0,0.7162
243,6,R_Hip,862.29,707.9,2,871.45,531.28,176.86,89.99,0,0,0.7162
243,7,L_Hip,952.95,730.3,2,749.44,526.79,287.81,89.99,0,0,0.7162
243,8,R_Knee,926.64,904.01,2,907.17,617.83,286.84,89.99,0,0,0.7162
243,9,L_Knee,750.99,713.08,2,723.8,626.92,90.35,89.99,0,0,0.7162
243,10,R_Ankle,830.59,736.11,2,930.01,669.12,119.88,89.99,0,0,0.7162
243,11,L_Ankle,854.16,909.51,2,811.65,680.34,233.08,89.99,0,0,0.7162
244,0,R_Shoulder,757.97,524.97,2,805.29,434.24,102.33,89.76,0,0.0833,0.7145
244,1,L_Shoulder,721.54,636.67,2,799.57,434.99,216.25,89.76,0,0.0833,0.7145
244,2,R_Elbow,806.56,687.76,2,840.93,442.14,248.01,89.76,0,0.0833,0.7145
244,3,L_Elbow,863.73,530.59,2,788.76,442.82,115.43,89.76,0,0.0833,0.7145
244,4,R_Wrist,902.77,628.39,2,828.54,461.25,182.88,89.76,0,0.0833,0.7145
244,5,L_Wrist,928.98,676.09,2,808.22,461.22,246.48,89.76,0,0.0833,0.7145
244,6,R_Hip,861.11,707.9,2,870.57,533.92,174.23,89.76,0,0.0833,0.7145
244,7,L_Hip,952.95,730.3,2,748.03,527.64,288.2,89.76,0,0.0833,0.7145
244,8,R_Knee,926.64,904.01,2,905.98,621.35,283.41,89.76,0,0.0833,0.7145
244,9,L_Knee,750.4,713.28,2,724.87,628.2,88.83,89.76,1,0.0833,0.7145
244,10,R_Ankle,830.2,736.24,2,931.6,670.87,120.64,89.76,0,0.0833,0.7145
244,11,L_Ankle,854.16,909.51,2,814.61,680.45,232.45,89.76,0,0.0833,0.7145
245,0,R_Shoulder,757.06,526.28,2,803.93,434.27,103.27,89.54,0,0.0833,0.7134
245,1,L_Shoulder,721.54,638.18,2,798.13,435.01,217.12,89.54,0,0.0833,0.7134
245,2,R_Elbow,807.74,688.35,2,839.54,442.69,247.71,89.54,0,0.0833,0.7134
245,3,L_Elbow,863.34,532.16,2,787.59,443.21,116.84,89.54,0,0.0833,0.7134
245,4,R_Wrist,901.69,631.01,2,827.37,461.23,185.33,89.54,0,0.0833,0.7134
245,5,L_Wrist,930.5,675.79,2,807.12,461.21,247.53,89.54,0,0.0833,0.7134
245,6,R_Hip,859.93,707.9,2,869.16,536.39,171.76,89.54,0,0.0833,0.7134
245,7,L_Hip,952.95,730.3,2,746.87,529.12,288,89.54,0,0.0833,0.7134
245,8,R_Knee,926.64,904.01,2,902.48,624.48,280.57,89.54,0,0.0833,0.7134
245,9,L_Knee,749.81,713.47,2,725.2,629.99,87.03,89.54,1,0.0833,0.7134
245,10,R_Ankle,829.8,736.37,2,931.88,672.38,120.47,89.54,0,0.0833,0.7134
245,11,L_Ankle,854.16,909.51,2,814.7,680.41,232.47,89.54,0,0.0833,0.7134
246,0,R_Shoulder,756.14,527.59,2,805.12,435.2,104.57,89.31,0,0.0833,0.715
246,1,L_Shoulder,721.54,639.69,2,799.11,435.97,217.99,89.31,0,0.0833,0.715
246,2,R_Elbow,808.92,688.95,2,838.36,445.49,245.23,89.31,0,0.0833,0.715
246,3,L_Elbow,862.94,533.74,2,787.59,445.27,116.21,89.31,0,0.0833,0.715
246,4,R_Wrist,901.57,631.04,2,827.87,462.44,184.01,89.31,0,0.0833,0.715
246,5,L_Wrist,930.2,676.39,2,808.47,462.08,246.47,89.31,0,0.0833,0.715
246,6,R_Hip,858.75,707.9,2,868.35,538.65,169.53,89.31,0,0.0833,0.715
246,7,L_Hip,952.95,730.3,2,745.87,530.54,287.72,89.31,0,0.0833,0.715
246,8,R_Knee,926.64,904.01,2,900.4,628.72,276.54,89.31,0,0.0833,0.715
246,9,L_Knee,749.22,713.67,2,726.14,631.94,84.93,89.31,1,0.0833,0.715
246,10,R_Ankle,829.41,736.5,2,932.03,674.04,120.13,89.31,0,0.0833,0.715
246,11,L_Ankle,854.16,909.51,2,814.51,680.71,232.21,89.31,0,0.0833,0.715
247,0,R_Shoulder,755.22,528.9,2,805.95,436.83,105.12,89.09,0,0.0833,0.7163
247,1,L_Shoulder,721.54,641.2,2,799.66,437.48,218.18,89.09,0,0.0833,0.7163
247,2,R_Elbow,810.1,689.54,2,838.2,448.16,243.01,89.09,0,0.0833,0.7163
247,3,L_Elbow,862.55,535.31,2,787.77,447.13,115.62,89.09,0,0.0833,0.7163
247,4,R_Wrist,901.46,631.06,2,827.95,464.26,182.28,89.09,0,0.0833,0.7163
247,5,L_Wrist,929.89,677,2,808.71,463.63,245.38,89.09,0,0.0833,0.7163
247,6,R_Hip,857.56,707.9,2,867.97,540.33,167.9,89.09,0,0.0833,0.7163
247,7,L_Hip,952.95,730.3,2,745.22,532.2,287.04,89.09,0,0.0833,0.7163
247,8,R_Knee,926.64,904.01,2,899.81,629.53,275.79,89.09,0,0.0833,0.7163
247,9,L_Knee,748.63,713.87,2,727.21,632.81,83.84,89.09,1,0.0833,0.7163
247,10,R_Ankle,829.02,736.63,2,932.07,675.13,120.01,89.09,0,0.0833,0.7163
247,11,L_Ankle,854.16,909.51,2,814.03,681.88,231.14,89.09,0,0.0833,0.7163
248,0,R_Shoulder,754.3,530.21,2,806.07,438.8,105.05,88.86,0,0.0833,0.7173
248,1,L_Shoulder,721.54,642.71,2,799.57,439.29,217.88,88.86,0,0.0833,0.7173
248,2,R_Elbow,811.28,690.13,2,838.14,450.54,241.09,88.86,0,0.0833,0.7173
248,3,L_Elbow,862.16,536.89,2,787.72,448.75,115.37,88.86,0,0.0833,0.7173
248,4,R_Wrist,901.34,631.09,2,827.32,466.22,180.72,88.86,0,0.0833,0.7173
248,5,L_Wrist,929.59,677.61,2,808.11,465.58,244.37,88.86,0,0.0833,0.7173
248,6,R_Hip,856.38,707.9,2,867.5,541.11,167.16,88.86,0,0.0833,0.7173
248,7,L_Hip,952.95,730.3,2,744.88,533.66,286.29,88.86,0,0.0833,0.7173
248,8,R_Knee,926.64,904.01,2,899.15,629.84,275.54,88.86,0,0.0833,0.7173
248,9,L_Knee,748.04,714.06,2,728.02,633.34,83.16,88.86,1,0.0833,0.7173
248,10,R_Ankle,828.62,736.77,2,931.85,676.16,119.71,88.86,0,0.0833,0.7173
248,11,L_Ankle,854.16,909.51,2,814.05,682.5,230.53,88.86,0,0.0833,0.7173
249,0,R_Shoulder,753.38,531.53,2,805.81,440.35,105.18,88.64,0,0.0833,0.7171
249,1,L_Shoulder,721.54,644.22,2,799.2,440.71,217.82,88.64,0,0.0833,0.7171
249,2,R_Elbow,812.46,690.72,2,838.24,452.48,239.63,88.64,0,0.0833,0.7171
249,3,L_Elbow,861.76,538.46,2,787.56,449.84,115.58,88.64,0,0.0833,0.7171
249,4,R_Wrist,901.23,631.12,2,826.21,467.79,179.74,88.64,0,0.0833,0.7171
249,5,L_Wrist,929.29,678.22,2,806.98,467.16,243.94,88.64,0,0.0833,0.7171
249,6,R_Hip,855.2,707.9,2,866.65,541.19,167.1,88.64,0,0.0833,0.7171
249,7,L_Hip,952.95,730.3,2,744.42,534.39,286.12,88.64,0,0.0833,0.7171
249,8,R_Knee,926.64,904.01,2,899.09,628.7,276.69,88.64,0,0.0833,0.7171
249,9,L_Knee,747.45,714.26,2,728.17,633.8,82.74,88.64,1,0.0833,0.7171
249,10,R_Ankle,828.23,736.9,2,931.59,676.14,119.9,88.64,0,0.0833,0.7171
249,11,L_Ankle,854.16,909.51,2,813.93,683.17,229.89,88.64,0,0.0833,0.7171
250,0,R_Shoulder,752.46,532.84,2,804.94,440.88,105.88,88.42,0,0.0833,0.7159
250,1,L_Shoulder,721.54,645.72,2,798.34,441.25,218.42,88.42,0,0.0833,0.7159
250,2,R_Elbow,813.64,691.31,2,838.3,453.24,239.34,88.42,0,0.0833,0.7159
250,3,L_Elbow,861.37,540.04,2,787.1,450.2,116.56,88.42,0,0.0833,0.7159
250,4,R_Wrist,901.11,631.15,2,824.92,468.62,179.5,88.42,0,0.0833,0.7159
250,5,L_Wrist,929.29,678.22,2,805.29,467.89,244.16,88.42,0,0.0833,0.7159
250,6,R_Hip,854.02,707.9,2,866.2,540.76,167.58,88.42,0,0.0833,0.7159
250,7,L_Hip,952.95,730.3,2,743.85,534.92,286.17,88.42,0,0.0833,0.7159
250,8,R_Knee,926.64,904.01,2,899.19,627.93,277.44,88.42,0,0.0833,0.7159
250,9,L_Knee,746.86,714.46,2,728.28,634.26,82.33,88.42,1,0.0833,0.7159
250,10,R_Ankle,827.84,737.03,2,931.44,676,120.24,88.42,0,0.0833,0.7159
